DESLIZAMIENTO	LA GUAJIRA[DESLIZAMIENTO]	5160
DESLIZAMIENTO	MAGDALENA[DESLIZAMIENTO]	264
DESLIZAMIENTO	META[DESLIZAMIENTO]	2254
DESLIZAMIENTO	NACION[DESLIZAMIENTO]	0
DESLIZAMIENTO	NARINO[DESLIZAMIENTO]	187787
DESLIZAMIENTO	NORTE DE SANTANDER[DESLIZAMIENTO]	65241
DESLIZAMIENTO	PUTUMAYO[DESLIZAMIENTO]	8398
DESLIZAMIENTO	QUINDIO[DESLIZAMIENTO]	16118
DESLIZAMIENTO	RISARALDA[DESLIZAMIENTO]	45435
DESLIZAMIENTO	SANTANDER[DESLIZAMIENTO]	66461
DESLIZAMIENTO	SUCRE[DESLIZAMIENTO]	720
DESLIZAMIENTO	TOLIMA[DESLIZAMIENTO]	50649
DESLIZAMIENTO	VALLE DEL CAUCA[DESLIZAMIENTO]	40374
DESLIZAMIENTO	VICHADA[DESLIZAMIENTO]	0
DESLIZAMIENTO 	QUINDIO[DESLIZAMIENTO ]	0
DESLIZAMIENTO 	SANTANDER[DESLIZAMIENTO ]	5
DESLIZAMIENTO 	TOLIMA[DESLIZAMIENTO ]	0
EPIDEMIA	CHOCO[EPIDEMIA]	220
EPIDEMIA	CORDOBA[EPIDEMIA]	390
EPIDEMIA	HUILA[EPIDEMIA]	0
EPIDEMIA	QUINDIO[EPIDEMIA]	205
EPIDEMIA	VALLE DEL CAUCA[EPIDEMIA]	100
EROSION	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[EROSION]	0
EROSION	ATLANTICO[EROSION]	0
EROSION	BOLIVAR[EROSION]	654
EROSION	BOYACA[EROSION]	0
EROSION	CAUCA[EROSION]	0
EROSION	CHOCO[EROSION]	6187
EROSION	CUNDINAMARCA[EROSION]	160
EROSION	LA GUAJIRA[EROSION]	0
EROSION	MAGDALENA[EROSION]	2885
EROSION	META[EROSION]	0
EROSION	NARINO[EROSION]	7581
EROSION	NORTE DE SANTANDER[EROSION]	85
EROSION	PUTUMAYO[EROSION]	180
EROSION	SANTANDER[EROSION]	0
EROSION	SUCRE[EROSION]	0
EROSION	VALLE DEL CAUCA[EROSION]	25
